9,10,12,15,16,14,13,11,0
9,10,12,16,11,13,14,15,0
9,10,12,16,11,13,15,14,0
9,10,12,16,11,14,13,15,0
9,10,12,16,11,14,15,13,0
9,10,12,16,11,15,13,14,0
9,10,12,16,11,15,14,13,0
9,10,12,16,13,11,14,15,0
9,10,12,16,13,11,15,14,0
9,10,12,16,13,14,11,15,0
9,10,12,16,13,14,15,11,0
9,10,12,16,13,15,11,14,0
9,10,12,16,13,15,14,11,0
9,10,12,16,14,11,13,15,0
9,10,12,16,14,11,15,13,0
9,10,12,16,14,13,11,15,0
9,10,12,16,14,13,15,11,0
9,10,12,16,14,15,11,13,0
9,10,12,16,14,15,13,11,0
9,10,12,16,15,11,13,14,0
9,10,12,16,15,11,14,13,0
9,10,12,16,15,13,11,14,0
9,10,12,16,15,13,14,11,0
9,10,12,16,15,14,11,13,0
9,10,12,16,15,14,13,11,0
9,10,13,11,12,14,15,16,0
9,10,13,11,12,14,16,15,0
9,10,13,11,12,15,14,16,0
9,10,13,11,12,15,16,14,0
9,10,13,11,12,16,14,15,0
9,10,13,11,12,16,15,14,0
9,10,13,11,14,12,15,16,0
9,10,13,11,14,12,16,15,0
9,10,13,11,14,15,12,16,0
9,10,13,11,14,15,16,12,0
9,10,13,11,14,16,12,15,0
9,10,13,11,14,16,15,12,0
9,10,13,11,15,12,14,16,0
9,10,13,11,15,12,16,14,0
9,10,13,11,15,14,12,16,0
9,10,13,11,15,14,16,12,0
9,10,13,11,15,16,12,14,0
9,10,13,11,15,16,14,12,0
9,10,13,11,16,12,14,15,0
9,10,13,11,16,12,15,14,0
9,10,13,11,16,14,12,15,0
9,10,13,11,16,14,15,12,0
9,10,13,11,16,15,12,14,0
9,10,13,11,16,15,14,12,0
9,10,13,12,11,14,15,16,0
9,10,13,12,11,14,16,15,0
9,10,13,12,11,15,14,16,0
9,10,13,12,11,15,16,14,0
9,10,13,12,11,16,14,15,0
9,10,13,12,11,16,15,14,0
9,10,13,12,14,11,15,16,0
9,10,13,12,14,11,16,15,0
9,10,13,12,14,15,11,16,0
9,10,13,12,14,15,16,11,0
9,10,13,12,14,16,11,15,0
9,10,13,12,14,16,15,11,0
9,10,13,12,15,11,14,16,0
9,10,13,12,15,11,16,14,0
9,10,13,12,15,14,11,16,0
9,10,13,12,15,14,16,11,0
9,10,13,12,15,16,11,14,0
9,10,13,12,15,16,14,11,0
9,10,13,12,16,11,14,15,0
9,10,13,12,16,11,15,14,0
9,10,13,12,16,14,11,15,0
9,10,13,12,16,14,15,11,0
9,10,13,12,16,15,11,14,0
9,10,13,12,16,15,14,11,0
9,10,13,14,11,12,15,16,0
9,10,13,14,11,12,16,15,0
9,10,13,14,11,15,12,16,0
9,10,13,14,11,15,16,12,0
9,10,13,14,11,16,12,15,0
9,10,13,14,11,16,15,12,0
9,10,13,14,12,11,15,16,0
9,10,13,14,12,11,16,15,0
9,10,13,14,12,15,11,16,0
9,10,13,14,12,15,16,11,0
9,10,13,14,12,16,11,15,0
9,10,13,14,12,16,15,11,0
9,10,13,14,15,11,12,16,0
9,10,13,14,15,11,16,12,0
9,10,13,14,15,12,11,16,0
9,10,13,14,15,12,16,11,0
9,10,13,14,15,16,11,12,0
9,10,13,14,15,16,12,11,0
9,10,13,14,16,11,12,15,0
9,10,13,14,16,11,15,12,0
9,10,13,14,16,12,11,15,0
9,10,13,14,16,12,15,11,0
9,10,13,14,16,15,11,12,0
9,10,13,14,16,15,12,11,0
9,10,13,15,11,12,14,16,0
9,10,13,15,11,12,16,14,0
9,10,13,15,11,14,12,16,0
9,10,13,15,11,14,16,12,0
9,10,13,15,11,16,12,14,0
9,10,13,15,11,16,14,12,0
9,10,13,15,12,11,14,16,0
9,10,13,15,12,11,16,14,0
9,10,13,15,12,14,11,16,0
9,10,13,15,12,14,16,11,0
9,10,13,15,12,16,11,14,0
9,10,13,15,12,16,14,11,0
9,10,13,15,14,11,12,16,0
9,10,13,15,14,11,16,12,0
9,10,13,15,14,12,11,16,0
9,10,13,15,14,12,16,11,0
9,10,13,15,14,16,11,12,0
9,10,13,15,14,16,12,11,0
9,10,13,15,16,11,12,14,0
9,10,13,15,16,11,14,12,0
9,10,13,15,16,12,11,14,0
9,10,13,15,16,12,14,11,0
9,10,13,15,16,14,11,12,0
9,10,13,15,16,14,12,11,0
9,10,13,16,11,12,14,15,0
9,10,13,16,11,12,15,14,0
9,10,13,16,11,14,12,15,0
9,10,13,16,11,14,15,12,0
9,10,13,16,11,15,12,14,0
9,10,13,16,11,15,14,12,0
9,10,13,16,12,11,14,15,0
9,10,13,16,12,11,15,14,0
9,10,13,16,12,14,11,15,0
9,10,13,16,12,14,15,11,0
9,10,13,16,12,15,11,14,0
9,10,13,16,12,15,14,11,0
9,10,13,16,14,11,12,15,0
9,10,13,16,14,11,15,12,0
9,10,13,16,14,12,11,15,0
9,10,13,16,14,12,15,11,0
9,10,13,16,14,15,11,12,0
9,10,13,16,14,15,12,11,0
9,10,13,16,15,11,12,14,0
9,10,13,16,15,11,14,12,0
9,10,13,16,15,12,11,14,0
9,10,13,16,15,12,14,11,0
9,10,13,16,15,14,11,12,0
9,10,13,16,15,14,12,11,0
9,10,14,11,12,13,15,16,0
9,10,14,11,12,13,16,15,0
9,10,14,11,12,15,13,16,0
9,10,14,11,12,15,16,13,0
9,10,14,11,12,16,13,15,0
9,10,14,11,12,16,15,13,0
9,10,14,11,13,12,15,16,0
9,10,14,11,13,12,16,15,0
9,10,14,11,13,15,12,16,0
9,10,14,11,13,15,16,12,0
9,10,14,11,13,16,12,15,0
9,10,14,11,13,16,15,12,0
9,10,14,11,15,12,13,16,0
9,10,14,11,15,12,16,13,0
9,10,14,11,15,13,12,16,0
9,10,14,11,15,13,16,12,0
9,10,14,11,15,16,12,13,0
9,10,14,11,15,16,13,12,0
9,10,14,11,16,12,13,15,0
9,10,14,11,16,12,15,13,0
9,10,14,11,16,13,12,15,0
9,10,14,11,16,13,15,12,0
9,10,14,11,16,15,12,13,0
9,10,14,11,16,15,13,12,0
9,10,14,12,11,13,15,16,0
9,10,14,12,11,13,16,15,0
9,10,14,12,11,15,13,16,0
9,10,14,12,11,15,16,13,0
9,10,14,12,11,16,13,15,0
9,10,14,12,11,16,15,13,0
9,10,14,12,13,11,15,16,0
9,10,14,12,13,11,16,15,0
9,10,14,12,13,15,11,16,0
9,10,14,12,13,15,16,11,0
9,10,14,12,13,16,11,15,0
9,10,14,12,13,16,15,11,0
9,10,14,12,15,11,13,16,0
9,10,14,12,15,11,16,13,0
9,10,14,12,15,13,11,16,0
9,10,14,12,15,13,16,11,0
9,10,14,12,15,16,11,13,0
9,10,14,12,15,16,13,11,0
9,10,14,12,16,11,13,15,0
9,10,14,12,16,11,15,13,0
9,10,14,12,16,13,11,15,0
9,10,14,12,16,13,15,11,0
9,10,14,12,16,15,11,13,0
9,10,14,12,16,15,13,11,0
9,10,14,13,11,12,15,16,0
9,10,14,13,11,12,16,15,0
9,10,14,13,11,15,12,16,0
9,10,14,13,11,15,16,12,0
9,10,14,13,11,16,12,15,0
9,10,14,13,11,16,15,12,0
9,10,14,13,12,11,15,16,0
9,10,14,13,12,11,16,15,0
9,10,14,13,12,15,11,16,0
9,10,14,13,12,15,16,11,0
9,10,14,13,12,16,11,15,0
9,10,14,13,12,16,15,11,0
9,10,14,13,15,11,12,16,0
9,10,14,13,15,11,16,12,0
9,10,14,13,15,12,11,16,0
9,10,14,13,15,12,16,11,0
9,10,14,13,15,16,11,12,0
9,10,14,13,15,16,12,11,0
9,10,14,13,16,11,12,15,0
9,10,14,13,16,11,15,12,0
9,10,14,13,16,12,11,15,0
9,10,14,13,16,12,15,11,0
9,10,14,13,16,15,11,12,0
9,10,14,13,16,15,12,11,0
9,10,14,15,11,12,13,16,0
9,10,14,15,11,12,16,13,0
9,10,14,15,11,13,12,16,0
9,10,14,15,11,13,16,12,0
9,10,14,15,11,16,12,13,0
9,10,14,15,11,16,13,12,0
9,10,14,15,12,11,13,16,0
9,10,14,15,12,11,16,13,0
9,10,14,15,12,13,11,16,0
9,10,14,15,12,13,16,11,0
9,10,14,15,12,16,11,13,0
9,10,14,15,12,16,13,11,0
9,10,14,15,13,11,12,16,0
9,10,14,15,13,11,16,12,0
9,10,14,15,13,12,11,16,0
9,10,14,15,13,12,16,11,0
9,10,14,15,13,16,11,12,0
9,10,14,15,13,16,12,11,0
9,10,14,15,16,11,12,13,0
9,10,14,15,16,11,13,12,0
9,10,14,15,16,12,11,13,0
9,10,14,15,16,12,13,11,0
9,10,14,15,16,13,11,12,0
9,10,14,15,16,13,12,11,0
9,10,14,16,11,12,13,15,0
9,10,14,16,11,12,15,13,0
9,10,14,16,11,13,12,15,0
9,10,14,16,11,13,15,12,0
9,10,14,16,11,15,12,13,0
9,10,14,16,11,15,13,12,0
9,10,14,16,12,11,13,15,0
9,10,14,16,12,11,15,13,0
9,10,14,16,12,13,11,15,0
9,10,14,16,12,13,15,11,0
9,10,14,16,12,15,11,13,0
9,10,14,16,12,15,13,11,0
9,10,14,16,13,11,12,15,0
9,10,14,16,13,11,15,12,0
9,10,14,16,13,12,11,15,0
9,10,14,16,13,12,15,11,0
9,10,14,16,13,15,11,12,0
9,10,14,16,13,15,12,11,0
9,10,14,16,15,11,12,13,0
9,10,14,16,15,11,13,12,0
9,10,14,16,15,12,11,13,0
9,10,14,16,15,12,13,11,0
9,10,14,16,15,13,11,12,0
9,10,14,16,15,13,12,11,0
9,10,15,11,12,13,14,16,0
9,10,15,11,12,13,16,14,0
9,10,15,11,12,14,13,16,0
9,10,15,11,12,14,16,13,0
9,10,15,11,12,16,13,14,0
9,10,15,11,12,16,14,13,0
9,10,15,11,13,12,14,16,0
9,10,15,11,13,12,16,14,0
9,10,15,11,13,14,12,16,0
9,10,15,11,13,14,16,12,0
9,10,15,11,13,16,12,14,0
9,10,15,11,13,16,14,12,0
9,10,15,11,14,12,13,16,0
9,10,15,11,14,12,16,13,0
9,10,15,11,14,13,12,16,0
9,10,15,11,14,13,16,12,0
9,10,15,11,14,16,12,13,0
9,10,15,11,14,16,13,12,0
9,10,15,11,16,12,13,14,0
9,10,15,11,16,12,14,13,0
9,10,15,11,16,13,12,14,0
9,10,15,11,16,13,14,12,0
9,10,15,11,16,14,12,13,0
9,10,15,11,16,14,13,12,0
9,10,15,12,11,13,14,16,0
9,10,15,12,11,13,16,14,0
9,10,15,12,11,14,13,16,0
9,10,15,12,11,14,16,13,0
9,10,15,12,11,16,13,14,0
9,10,15,12,11,16,14,13,0
9,10,15,12,13,11,14,16,0
9,10,15,12,13,11,16,14,0
9,10,15,12,13,14,11,16,0
9,10,15,12,13,14,16,11,0
9,10,15,12,13,16,11,14,0
9,10,15,12,13,16,14,11,0
9,10,15,12,14,11,13,16,0
9,10,15,12,14,11,16,13,0
9,10,15,12,14,13,11,16,0
9,10,15,12,14,13,16,11,0
9,10,15,12,14,16,11,13,0
9,10,15,12,14,16,13,11,0
9,10,15,12,16,11,13,14,0
9,10,15,12,16,11,14,13,0
9,10,15,12,16,13,11,14,0
9,10,15,12,16,13,14,11,0
9,10,15,12,16,14,11,13,0
9,10,15,12,16,14,13,11,0
9,10,15,13,11,12,14,16,0
9,10,15,13,11,12,16,14,0
9,10,15,13,11,14,12,16,0
9,10,15,13,11,14,16,12,0
9,10,15,13,11,16,12,14,0
9,10,15,13,11,16,14,12,0
9,10,15,13,12,11,14,16,0
9,10,15,13,12,11,16,14,0
9,10,15,13,12,14,11,16,0
9,10,15,13,12,14,16,11,0
9,10,15,13,12,16,11,14,0
9,10,15,13,12,16,14,11,0
9,10,15,13,14,11,12,16,0
9,10,15,13,14,11,16,12,0
9,10,15,13,14,12,11,16,0
9,10,15,13,14,12,16,11,0
9,10,15,13,14,16,11,12,0
9,10,15,13,14,16,12,11,0
9,10,15,13,16,11,12,14,0
9,10,15,13,16,11,14,12,0
9,10,15,13,16,12,11,14,0
9,10,15,13,16,12,14,11,0
9,10,15,13,16,14,11,12,0
9,10,15,13,16,14,12,11,0
9,10,15,14,11,12,13,16,0
9,10,15,14,11,12,16,13,0
9,10,15,14,11,13,12,16,0
9,10,15,14,11,13,16,12,0
9,10,15,14,11,16,12,13,0
9,10,15,14,11,16,13,12,0
9,10,15,14,12,11,13,16,0
9,10,15,14,12,11,16,13,0
9,10,15,14,12,13,11,16,0
9,10,15,14,12,13,16,11,0
9,10,15,14,12,16,11,13,0
9,10,15,14,12,16,13,11,0
9,10,15,14,13,11,12,16,0
9,10,15,14,13,11,16,12,0
9,10,15,14,13,12,11,16,0
9,10,15,14,13,12,16,11,0
9,10,15,14,13,16,11,12,0
9,10,15,14,13,16,12,11,0
9,10,15,14,16,11,12,13,0
9,10,15,14,16,11,13,12,0
9,10,15,14,16,12,11,13,0
9,10,15,14,16,12,13,11,0
9,10,15,14,16,13,11,12,0
9,10,15,14,16,13,12,11,0
9,10,15,16,11,12,13,14,0
9,10,15,16,11,12,14,13,0
9,10,15,16,11,13,12,14,0
9,10,15,16,11,13,14,12,0
9,10,15,16,11,14,12,13,0
9,10,15,16,11,14,13,12,0
9,10,15,16,12,11,13,14,0
9,10,15,16,12,11,14,13,0
9,10,15,16,12,13,11,14,0
9,10,15,16,12,13,14,11,0
9,10,15,16,12,14,11,13,0
9,10,15,16,12,14,13,11,0
9,10,15,16,13,11,12,14,0
9,10,15,16,13,11,14,12,0
9,10,15,16,13,12,11,14,0
9,10,15,16,13,12,14,11,0
9,10,15,16,13,14,11,12,0
9,10,15,16,13,14,12,11,0
9,10,15,16,14,11,12,13,0
9,10,15,16,14,11,13,12,0
9,10,15,16,14,12,11,13,0
9,10,15,16,14,12,13,11,0
9,10,15,16,14,13,11,12,0
9,10,15,16,14,13,12,11,0
9,10,16,11,12,13,14,15,0
9,10,16,11,12,13,15,14,0
9,10,16,11,12,14,13,15,0
9,10,16,11,12,14,15,13,0
9,10,16,11,12,15,13,14,0
9,10,16,11,12,15,14,13,0
9,10,16,11,13,12,14,15,0
9,10,16,11,13,12,15,14,0
9,10,16,11,13,14,12,15,0
9,10,16,11,13,14,15,12,0
9,10,16,11,13,15,12,14,0
9,10,16,11,13,15,14,12,0
9,10,16,11,14,12,13,15,0
9,10,16,11,14,12,15,13,0
9,10,16,11,14,13,12,15,0
9,10,16,11,14,13,15,12,0
9,10,16,11,14,15,12,13,0
9,10,16,11,14,15,13,12,0
9,10,16,11,15,12,13,14,0
9,10,16,11,15,12,14,13,0
9,10,16,11,15,13,12,14,0
9,10,16,11,15,13,14,12,0
9,10,16,11,15,14,12,13,0
9,10,16,11,15,14,13,12,0
9,10,16,12,11,13,14,15,0
9,10,16,12,11,13,15,14,0
9,10,16,12,11,14,13,15,0
9,10,16,12,11,14,15,13,0
9,10,16,12,11,15,13,14,0
9,10,16,12,11,15,14,13,0
9,10,16,12,13,11,14,15,0
9,10,16,12,13,11,15,14,0
9,10,16,12,13,14,11,15,0
9,10,16,12,13,14,15,11,0
9,10,16,12,13,15,11,14,0
9,10,16,12,13,15,14,11,0
9,10,16,12,14,11,13,15,0
9,10,16,12,14,11,15,13,0
9,10,16,12,14,13,11,15,0
9,10,16,12,14,13,15,11,0
9,10,16,12,14,15,11,13,0
9,10,16,12,14,15,13,11,0
9,10,16,12,15,11,13,14,0
9,10,16,12,15,11,14,13,0
9,10,16,12,15,13,11,14,0
9,10,16,12,15,13,14,11,0
9,10,16,12,15,14,11,13,0
9,10,16,12,15,14,13,11,0
9,10,16,13,11,12,14,15,0
9,10,16,13,11,12,15,14,0
9,10,16,13,11,14,12,15,0
9,10,16,13,11,14,15,12,0
9,10,16,13,11,15,12,14,0
9,10,16,13,11,15,14,12,0
9,10,16,13,12,11,14,15,0
9,10,16,13,12,11,15,14,0
9,10,16,13,12,14,11,15,0
9,10,16,13,12,14,15,11,0
9,10,16,13,12,15,11,14,0
9,10,16,13,12,15,14,11,0
9,10,16,13,14,11,12,15,0
9,10,16,13,14,11,15,12,0
9,10,16,13,14,12,11,15,0
9,10,16,13,14,12,15,11,0
9,10,16,13,14,15,11,12,0
9,10,16,13,14,15,12,11,0
9,10,16,13,15,11,12,14,0
9,10,16,13,15,11,14,12,0
9,10,16,13,15,12,11,14,0
9,10,16,13,15,12,14,11,0
9,10,16,13,15,14,11,12,0
9,10,16,13,15,14,12,11,0
9,10,16,14,11,12,13,15,0
9,10,16,14,11,12,15,13,0
9,10,16,14,11,13,12,15,0
9,10,16,14,11,13,15,12,0
9,10,16,14,11,15,12,13,0
9,10,16,14,11,15,13,12,0
9,10,16,14,12,11,13,15,0
9,10,16,14,12,11,15,13,0
9,10,16,14,12,13,11,15,0
9,10,16,14,12,13,15,11,0
9,10,16,14,12,15,11,13,0
9,10,16,14,12,15,13,11,0
9,10,16,14,13,11,12,15,0
9,10,16,14,13,11,15,12,0
9,10,16,14,13,12,11,15,0
9,10,16,14,13,12,15,11,0
9,10,16,14,13,15,11,12,0
9,10,16,14,13,15,12,11,0
9,10,16,14,15,11,12,13,0
9,10,16,14,15,11,13,12,0
9,10,16,14,15,12,11,13,0
9,10,16,14,15,12,13,11,0
9,10,16,14,15,13,11,12,0
9,10,16,14,15,13,12,11,0
9,10,16,15,11,12,13,14,0
9,10,16,15,11,12,14,13,0
9,10,16,15,11,13,12,14,0
9,10,16,15,11,13,14,12,0
9,10,16,15,11,14,12,13,0
9,10,16,15,11,14,13,12,0
9,10,16,15,12,11,13,14,0
9,10,16,15,12,11,14,13,0
9,10,16,15,12,13,11,14,0
9,10,16,15,12,13,14,11,0
9,10,16,15,12,14,11,13,0
9,10,16,15,12,14,13,11,0
9,10,16,15,13,11,12,14,0
9,10,16,15,13,11,14,12,0
9,10,16,15,13,12,11,14,0
9,10,16,15,13,12,14,11,0
9,10,16,15,13,14,11,12,0
9,10,16,15,13,14,12,11,0
9,10,16,15,14,11,12,13,0
9,10,16,15,14,11,13,12,0
9,10,16,15,14,12,11,13,0
9,10,16,15,14,12,13,11,0
9,10,16,15,14,13,11,12,0
9,10,16,15,14,13,12,11,0
9,11,10,12,13,14,15,16,0
9,11,10,12,13,14,16,15,0
9,11,10,12,13,15,14,16,0
9,11,10,12,13,15,16,14,0
9,11,10,12,13,16,14,15,0
9,11,10,12,13,16,15,14,0
9,11,10,12,14,13,15,16,0
9,11,10,12,14,13,16,15,0
9,11,10,12,14,15,13,16,0
9,11,10,12,14,15,16,13,0
9,11,10,12,14,16,13,15,0
9,11,10,12,14,16,15,13,0
9,11,10,12,15,13,14,16,0
9,11,10,12,15,13,16,14,0
9,11,10,12,15,14,13,16,0
9,11,10,12,15,14,16,13,0
9,11,10,12,15,16,13,14,0
9,11,10,12,15,16,14,13,0
9,11,10,12,16,13,14,15,0
9,11,10,12,16,13,15,14,0
9,11,10,12,16,14,13,15,0
9,11,10,12,16,14,15,13,0
9,11,10,12,16,15,13,14,0
9,11,10,12,16,15,14,13,0
9,11,10,13,12,14,15,16,0
9,11,10,13,12,14,16,15,0
9,11,10,13,12,15,14,16,0
9,11,10,13,12,15,16,14,0
9,11,10,13,12,16,14,15,0
9,11,10,13,12,16,15,14,0
9,11,10,13,14,12,15,16,0
9,11,10,13,14,12,16,15,0
9,11,10,13,14,15,12,16,0
9,11,10,13,14,15,16,12,0
9,11,10,13,14,16,12,15,0
9,11,10,13,14,16,15,12,0
9,11,10,13,15,12,14,16,0
9,11,10,13,15,12,16,14,0
9,11,10,13,15,14,12,16,0
9,11,10,13,15,14,16,12,0
9,11,10,13,15,16,12,14,0
9,11,10,13,15,16,14,12,0
9,11,10,13,16,12,14,15,0
9,11,10,13,16,12,15,14,0
9,11,10,13,16,14,12,15,0
9,11,10,13,16,14,15,12,0
9,11,10,13,16,15,12,14,0
9,11,10,13,16,15,14,12,0
9,11,10,14,12,13,15,16,0
9,11,10,14,12,13,16,15,0
9,11,10,14,12,15,13,16,0
9,11,10,14,12,15,16,13,0
9,11,10,14,12,16,13,15,0
9,11,10,14,12,16,15,13,0
9,11,10,14,13,12,15,16,0
9,11,10,14,13,12,16,15,0
9,11,10,14,13,15,12,16,0
